보고서,영역,섹션,필드값,대응_지표#,GOLD_매핑,매핑근거,매핑교정,종전_매핑,앵커_팩트,앵커_경합,앵커_강제,조립가능도,판정_근거(실측)
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,세션캠페인,공102,FACT_GA_BEHAVIOR.CAMPAIGN_SK,필드인벤토리,,,FACT_GA_BEHAVIOR,,,값없음,"`FACT_GA_BEHAVIOR.CAMPAIGN_SK` 전건 0 (4,376,339행)"
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,세션수동콘텐츠,공103,DIM_GA_SOURCE.UTM_CONTENT,필드인벤토리·별칭등록부,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_SOURCE` FK 생존(비영 존재)
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,세션수동검색어,공104,DIM_GA_SOURCE.UTM_TERM,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_SOURCE` FK 생존(비영 존재)
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,페이지경로,공105,FACT_GA_BEHAVIOR.PAGE_PATH,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,페이지위치,공106,FACT_GA_BEHAVIOR.PAGE_LOCATION,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,event_category,공99,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,event_label,공100,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-5. [회원] 참여콘텐츠분석보고 (온라인이벤트) *일간기준 · GA 필드,event_action,공101,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,행사구분,(215밖),DIM_EVENT.EVENT_CATEGORY,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,`FACT_EVENT_PARTICIPATION` → `DIM_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,행사명,(215밖),DIM_EVENT.EVENT_NAME,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,`FACT_EVENT_PARTICIPATION` → `DIM_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,행사기간,(215밖),DIM_EVENT.EVENT_START_DATE,필드인벤토리~,,,FACT_EVENT_PARTICIPATION,,,조립가능,`FACT_EVENT_PARTICIPATION` → `DIM_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,모집인원,(215밖),FACT_EVENT_PARTICIPATION.RECRUIT_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,총 인원,(215밖),FACT_EVENT_PARTICIPATION.TOTAL_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,대기인원,(215밖),FACT_EVENT_PARTICIPATION.WAIT_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,취소인원,(215밖),FACT_EVENT_PARTICIPATION.CANCEL_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,신청확정인원,(215밖),FACT_EVENT_PARTICIPATION.CONFIRM_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.CONFIRM_CNT` 전건 0 (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,참여인원,(215밖),FACT_EVENT_PARTICIPATION.PARTICIPATE_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,불참인원,(215밖),FACT_EVENT_PARTICIPATION.ABSENT_CNT,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,행사명 *(중복)*,(215밖),DIM_EVENT.EVENT_NAME,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,`FACT_EVENT_PARTICIPATION` → `DIM_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,신청일자,,(미매칭 — GOLD 물리·SV 대응 미확인),(미매칭),,,FACT_EVENT_PARTICIPATION,,,판정불가,GOLD 매핑이 물리 컬럼 형태가 아니다(미정·비고 등)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,법인구분,공114,DIM_ORG.CORP,필드인벤토리·별칭등록부,,,FACT_EVENT_PARTICIPATION,,,값없음,"`DIM_ORG.CORP` 전건 NULL (1,315행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,회원번호,,DIM_MEMBER.MEMBER_DK,교정등록부(WRONG_DIM),WRONG_DIM,DIM_MEMBER.MEMBER_DK,FACT_EVENT_PARTICIPATION,,,조립가능,"[매핑교정 WRONG_DIM] `DIM_MEMBER_IDENTITY` 는 GA↔CRM 신원 브리지 전용 차원이고 **CRM 팩트에서 가는 FK 가 없다**. 회원번호는 모든 팩트에 `MEMBER_DK` 로 실재하고 `DIM_MEMBER` 자연키 조인이 살아 있다. 이 오매핑이 12필드에 걸쳐 반복됐다. ▸ 종전 매핑 `DIM_MEMBER.MEMBER_DK` → 교정 `DIM_MEMBER.MEMBER_DK` ▸ 앵커 팩트 `FACT_EVENT_PARTICIPATION` 가 **동명 degenerate 컬럼 `MEMBER_DK` 을 직접 보유**한다 (실측 채움 1,134,126/1,134,126) — `DIM_MEMBER` 를 경유할 필요가 없다. 매핑을 앵커 로컬로 교정할 것(O47·P96-②)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,회원상태,공132,DIM_MEMBER,지표사전,,,FACT_EVENT_PARTICIPATION,,,조립가능,"`FACT_EVENT_PARTICIPATION` → `DIM_MEMBER` FK 생존(비영 존재) ▸ 🔴 `DIM_MEMBER` 는 **SCD2** 다 — 실측(O56) **7,925,716행 / 회원 1,763,065**(현재행 1,763,065). `IS_CURRENT = TRUE` 없이 조인하면 **4.49배 팬아웃**한다(FGA 실측 68,836 → 161,729 = 2.35배). ⇒ `DIM_MEMBER_CURRENT` 를 쓰거나 `IS_CURRENT = TRUE` 를 명시할 것"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,참여상태,(215밖),FACT_EVENT_PARTICIPATION.PART_STATUS,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,본인참여,(215밖),FACT_EVENT_PARTICIPATION.SELF_PART_FLAG,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.SELF_PART_FLAG` 전건 NULL (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,후원사업명,,FACT_MEMBER_FEE.SPONSORSHIP_SK (회비) / DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK (획득),교정등록부(OPENED_O45),OPENED_O45,FACT_MEMBER_FEE.SPONSORSHIP_SK (회비) / DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK (획득),FACT_EVENT_PARTICIPATION,,,조립가능,[매핑교정 OPENED_O45] 위 「후원사업」과 동일 — 🔴 같은 라벨이 두 축이다. ▸ 종전 매핑 `FACT_MEMBER_FEE.SPONSORSHIP_SK (회비) / DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK (획득)` → 교정 `FACT_MEMBER_FEE.SPONSORSHIP_SK (회비) / DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK (획득)` ▸ [축 병기 — 앵커 `FACT_EVENT_PARTICIPATION` 에 맞는 축 선택] `DIM_MEMBER_ACQUISITION.ACQ_SPONSORSHIP_SK` ▸ `FACT_EVENT_PARTICIPATION` → `DIM_MEMBER_ACQUISITION` FK 생존(비영 존재) ▸ 다른 병기 축 `FACT_MEMBER_FEE.SPONSORSHIP_SK` 은 `배분규칙필요` (O47)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,후원금액,(215밖),DIM_MEMBER_ACQUISITION.ACQ_SPNSR_AMT,필드인벤토리~,,,FACT_EVENT_PARTICIPATION,,,조립가능,`FACT_EVENT_PARTICIPATION` → `DIM_MEMBER_ACQUISITION` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,신청경로,(215밖),DIM_EVENT.APPLY_CHANNEL,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`DIM_EVENT.APPLY_CHANNEL` 전건 NULL (3,787행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,성별,공130,DIM_MEMBER,지표사전,,,FACT_EVENT_PARTICIPATION,,,조립가능,"`FACT_EVENT_PARTICIPATION` → `DIM_MEMBER` FK 생존(비영 존재) ▸ 🔴 `DIM_MEMBER` 는 **SCD2** 다 — 실측(O56) **7,925,716행 / 회원 1,763,065**(현재행 1,763,065). `IS_CURRENT = TRUE` 없이 조인하면 **4.49배 팬아웃**한다(FGA 실측 68,836 → 161,729 = 2.35배). ⇒ `DIM_MEMBER_CURRENT` 를 쓰거나 `IS_CURRENT = TRUE` 를 명시할 것"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,연령,(215밖),DIM_MEMBER.AGE_BAND,필드인벤토리·별칭등록부,,,FACT_EVENT_PARTICIPATION,,,조립가능,"`FACT_EVENT_PARTICIPATION` → `DIM_MEMBER` FK 생존(비영 존재) ▸ 🔴 `DIM_MEMBER` 는 **SCD2** 다 — 실측(O56) **7,925,716행 / 회원 1,763,065**(현재행 1,763,065). `IS_CURRENT = TRUE` 없이 조인하면 **4.49배 팬아웃**한다(FGA 실측 68,836 → 161,729 = 2.35배). ⇒ `DIM_MEMBER_CURRENT` 를 쓰거나 `IS_CURRENT = TRUE` 를 명시할 것"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,대기횟수,(215밖),FACT_EVENT_PARTICIPATION.WAIT_TIMES,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.WAIT_TIMES` 전건 0 (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,불참횟수,(215밖),FACT_EVENT_PARTICIPATION.ABSENT_TIMES,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.ABSENT_TIMES` 전건 0 (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,참여횟수,(215밖),FACT_EVENT_PARTICIPATION.PARTICIPATION_TIMES,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.PARTICIPATION_TIMES` 전건 0 (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,누적 신청 횟수,(215밖),FACT_EVENT_PARTICIPATION.CUM_APPLY_TIMES,필드인벤토리,,,FACT_EVENT_PARTICIPATION,,,값없음,"`FACT_EVENT_PARTICIPATION.CUM_APPLY_TIMES` 전건 0 (1,134,126행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,증액여부(Y/N),(215밖),FACT_EVENT_PARTICIPATION.INCREASE_FLAG,필드인벤토리~,,,FACT_EVENT_PARTICIPATION,,,조립가능,앵커 팩트 `FACT_EVENT_PARTICIPATION` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · CRM 필드,조회수,공96,FACT_GA_BEHAVIOR.VIEW_CNT,필드인벤토리~,,,FACT_EVENT_PARTICIPATION,,,타원천,원천 상이 — `FACT_EVENT_PARTICIPATION`=CRM vs `FACT_GA_BEHAVIOR`=GA4. 연결키 확보 전 교차 금지
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,세션수,공97,FACT_GA_BEHAVIOR.SESSION_CNT,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,참여 세션수,(215밖),FACT_GA_BEHAVIOR.ENGAGED_SESSIONS,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,이탈률,공108,FACT_GA_BEHAVIOR.BOUNCE_RATE,필드인벤토리,,,FACT_GA_BEHAVIOR,,,값없음,"`FACT_GA_BEHAVIOR.BOUNCE_RATE` 전건 NULL (4,376,339행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,평균 세션시간,공98,FACT_GA_BEHAVIOR.AVG_SESSION_DURATION,필드인벤토리,,,FACT_GA_BEHAVIOR,,,값없음,"`FACT_GA_BEHAVIOR.AVG_SESSION_DURATION` 전건 NULL (4,376,339행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,세션캠페인,공102,FACT_GA_BEHAVIOR.CAMPAIGN_SK,필드인벤토리,,,FACT_GA_BEHAVIOR,,,값없음,"`FACT_GA_BEHAVIOR.CAMPAIGN_SK` 전건 0 (4,376,339행)"
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,세션수동콘텐츠,공103,DIM_GA_SOURCE.UTM_CONTENT,필드인벤토리·별칭등록부,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_SOURCE` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,세션수동검색어,공104,DIM_GA_SOURCE.UTM_TERM,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_SOURCE` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,세션 소스/매체,공109,DIM_GA_SOURCE.SOURCE_MEDIUM,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_SOURCE` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,페이지경로,공105,FACT_GA_BEHAVIOR.PAGE_PATH,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,페이지위치,공106,FACT_GA_BEHAVIOR.PAGE_LOCATION,필드인벤토리,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,event_category,공99,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,event_label,공100,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,event_action,공101,DIM_GA_EVENT,지표사전,,,FACT_GA_BEHAVIOR,,,조립가능,`FACT_GA_BEHAVIOR` → `DIM_GA_EVENT` FK 생존(비영 존재)
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,이벤트수,공95,FACT_GA_BEHAVIOR.EVENT_CNT,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,활성사용자,공93,FACT_GA_BEHAVIOR.ACTIVE_USERS,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-6. [회원] 참여콘텐츠분석보고 (문화이벤트) *일간기준 · GA 필드,총사용자,공94,FACT_GA_BEHAVIOR.TOTAL_USERS,필드인벤토리~,,,FACT_GA_BEHAVIOR,,,조립가능,앵커 팩트 `FACT_GA_BEHAVIOR` 자체의 컬럼
회원,3. 서비스,3-7. [회원] 앱참여수치분석보고 *월간기준 · 좌측 컬럼 (CRM/GA/어드민 혼합),홈페이지 ID,(215밖),DIM_MEMBER_IDENTITY.HOMEPAGE_ID,필드인벤토리,,,FACT_GA_BEHAVIOR,FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT,,조립가능,"⚠️ **앵커 경합** — 이 섹션은 `FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT` 가 동수로 경합하는 **혼합 섹션**이라 앵커를 하나 고르는 것 자체가 임의적이다. 판정은 `FACT_GA_BEHAVIOR` 기준이며, **이 섹션은 한 표가 아니라 경합 팩트 수만큼의 쿼리로 나눠야 한다**(O47-B) ▸ `FACT_GA_BEHAVIOR` → `DIM_MEMBER_IDENTITY` FK 생존(비영 존재)"
회원,3. 서비스,3-7. [회원] 앱참여수치분석보고 *월간기준 · 좌측 컬럼 (CRM/GA/어드민 혼합),성별,공130,DIM_MEMBER,지표사전,,,FACT_GA_BEHAVIOR,FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT,,조립가능,"⚠️ **앵커 경합** — 이 섹션은 `FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT` 가 동수로 경합하는 **혼합 섹션**이라 앵커를 하나 고르는 것 자체가 임의적이다. 판정은 `FACT_GA_BEHAVIOR` 기준이며, **이 섹션은 한 표가 아니라 경합 팩트 수만큼의 쿼리로 나눠야 한다**(O47-B) ▸ `FACT_GA_BEHAVIOR` → `DIM_MEMBER_IDENTITY` → `DIM_MEMBER` **2홉 브리지 경유**(브리지 FK 생존 · 조인키 `MEMBER_DK`) ▸ `FGA` 에 `MEMBER_DK` 가 없다는 사실은 **회원 축 도달불가를 뜻하지 않는다** — `DIM_MEMBER_IDENTITY` 가 **전건 1:1 브리지**다(실측 O56: 1,763,066행 · `IDENTITY_SK` 유일 1,763,066 · `MEMBER_DK` 유일 1,763,066 · NULL 0). 2홉 조인 실측: base 68,836 → **47,112**(= 68,836 − unknown 21,724 **정확히 일치** ⇒ 실회원 행 전건 매칭 · 팬아웃 0) · 3홉(+`DIM_MEMBER_ACQUISITION`) 45,792. 채움(분모 = 실회원 행 47,112 · P128): 성별 **47,112 = 100%** · 연령대·지역 **45,601 = 96.79%** · 획득축 **45,792 = 97.20%**. 🔴 단서 두 가지: ㉮ `IDENTITY_SK = 0`(unknown) **21,724행 = 31.6%** 이므로 **분모로 쓰면 과소**다 — 실회원 모집단을 명시할 것 ㉯ 🔴 **`DIM_MEMBER` 를 직접 조인하지 말 것** — SCD2 라서 **7,925,716행**(회원 1,763,065)이고 필터 없이 조인하면 **161,729행 = 2.35배 팬아웃**한다. `DIM_MEMBER_CURRENT` 또는 `IS_CURRENT = TRUE` 를 쓰면 47,112 로 정확하다 ▸ 🔴 `DIM_MEMBER` 는 **SCD2** 다 — 실측(O56) **7,925,716행 / 회원 1,763,065**(현재행 1,763,065). `IS_CURRENT = TRUE` 없이 조인하면 **4.49배 팬아웃**한다(FGA 실측 68,836 → 161,729 = 2.35배). ⇒ `DIM_MEMBER_CURRENT` 를 쓰거나 `IS_CURRENT = TRUE` 를 명시할 것"
회원,3. 서비스,3-7. [회원] 앱참여수치분석보고 *월간기준 · 좌측 컬럼 (CRM/GA/어드민 혼합),연령대,(215밖),DIM_MEMBER.AGE_BAND,필드인벤토리,,,FACT_GA_BEHAVIOR,FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT,,조립가능,"⚠️ **앵커 경합** — 이 섹션은 `FACT_GA_BEHAVIOR / FACT_SERVICE_EVENT` 가 동수로 경합하는 **혼합 섹션**이라 앵커를 하나 고르는 것 자체가 임의적이다. 판정은 `FACT_GA_BEHAVIOR` 기준이며, **이 섹션은 한 표가 아니라 경합 팩트 수만큼의 쿼리로 나눠야 한다**(O47-B) ▸ `FACT_GA_BEHAVIOR` → `DIM_MEMBER_IDENTITY` → `DIM_MEMBER` **2홉 브리지 경유**(브리지 FK 생존 · 조인키 `MEMBER_DK`) ▸ `FGA` 에 `MEMBER_DK` 가 없다는 사실은 **회원 축 도달불가를 뜻하지 않는다** — `DIM_MEMBER_IDENTITY` 가 **전건 1:1 브리지**다(실측 O56: 1,763,066행 · `IDENTITY_SK` 유일 1,763,066 · `MEMBER_DK` 유일 1,763,066 · NULL 0). 2홉 조인 실측: base 68,836 → **47,112**(= 68,836 − unknown 21,724 **정확히 일치** ⇒ 실회원 행 전건 매칭 · 팬아웃 0) · 3홉(+`DIM_MEMBER_ACQUISITION`) 45,792. 채움(분모 = 실회원 행 47,112 · P128): 성별 **47,112 = 100%** · 연령대·지역 **45,601 = 96.79%** · 획득축 **45,792 = 97.20%**. 🔴 단서 두 가지: ㉮ `IDENTITY_SK = 0`(unknown) **21,724행 = 31.6%** 이므로 **분모로 쓰면 과소**다 — 실회원 모집단을 명시할 것 ㉯ 🔴 **`DIM_MEMBER` 를 직접 조인하지 말 것** — SCD2 라서 **7,925,716행**(회원 1,763,065)이고 필터 없이 조인하면 **161,729행 = 2.35배 팬아웃**한다. `DIM_MEMBER_CURRENT` 또는 `IS_CURRENT = TRUE` 를 쓰면 47,112 로 정확하다 ▸ 🔴 `DIM_MEMBER` 는 **SCD2** 다 — 실측(O56) **7,925,716행 / 회원 1,763,065**(현재행 1,763,065). `IS_CURRENT = TRUE` 없이 조인하면 **4.49배 팬아웃**한다(FGA 실측 68,836 → 161,729 = 2.35배). ⇒ `DIM_MEMBER_CURRENT` 를 쓰거나 `IS_CURRENT = TRUE` 를 명시할 것"
