테이블명,테이블 한글명,GRAIN,테이블유형,컬럼명,컬럼 한글명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,IDENTITY_MEMNUM,memnum   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_MEMBER_IDENTITY.MEMNUM — memnum (#111) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_BIGQUERY_BEHAVIOR.IDENTITY_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 🔴익명 세션이 다수라 회원번호가 붙지 않는다 — 회원 귀속 분석은 `IDENTITY_SK` 를 `DIM_MEMBER_IDENTITY` 브리지로 풀어야 하며 unknown 비중을 분모에서 제외할지 먼저 정할 것(O49). 실측 규모는 이슈원장 §O51-F.,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,IDENTITY_BIGQUERY_MEMBER_ID,BigQuery member_id,VARCHAR,Y,,,DIM_MEMBER_IDENTITY.BIGQUERY_MEMBER_ID — BigQuery member_id (#112),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_EVENT_CATEGORY,BigQuery 이벤트 카테고리,VARCHAR,Y,,,DIM_BIGQUERY_EVENT.EVENT_CATEGORY — 이벤트 카테고리 (#99),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_EVENT_LABEL,BigQuery 이벤트 라벨,VARCHAR,Y,,,DIM_BIGQUERY_EVENT.EVENT_LABEL — 이벤트 라벨 (#100),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_EVENT_ACTION,BigQuery 이벤트 액션,VARCHAR,Y,,,DIM_BIGQUERY_EVENT.EVENT_ACTION — 이벤트 액션 (#101),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_UTM_SOURCE,BigQuery UTM 소스,VARCHAR,Y,,,DIM_BIGQUERY_SOURCE.UTM_SOURCE — source,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_UTM_MEDIUM,BigQuery UTM 매체,VARCHAR,Y,,,DIM_BIGQUERY_SOURCE.UTM_MEDIUM — medium,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_UTM_CONTENT,BigQuery UTM 콘텐츠,VARCHAR,Y,,,DIM_BIGQUERY_SOURCE.UTM_CONTENT — 세션 수동 광고 콘텐츠 (#103),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_UTM_TERM,BigQuery UTM 검색어,VARCHAR,Y,,,DIM_BIGQUERY_SOURCE.UTM_TERM — 세션 수동 검색어 (#104),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,BIGQUERY_SOURCE_MEDIUM,BigQuery 소스/매체,VARCHAR,Y,,,DIM_BIGQUERY_SOURCE.SOURCE_MEDIUM — 세션 소스/매체 (#109),
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,DEVICE_TYPE,기기 유형,VARCHAR,Y,,,DIM_DEVICE.DEVICE_TYPE — PC / M / APP,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,CAMPAIGN_BK,캠페인 업무키  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_BIGQUERY_BEHAVIOR.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,CAMPAIGN_BRAND,공통브랜드   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_BIGQUERY_BEHAVIOR.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BIGQUERY_BEHAVIOR,BigQuery 행동 팩트 평탄화,DATE_SK × IDENTITY × BIGQUERY_EVENT × BIGQUERY_SOURCE × DEVICE × CAMPAIGN × PAGE,WIDE,CAMPAIGN_NAME,캠페인명   **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120) 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_BIGQUERY_BEHAVIOR.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,MONTH_KEY,예산월 YYYYMM,"NUMBER(6,0)",N,,,예산월 YYYYMM,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,CAL_YEAR,FLOOR(MONTH_KEY/100),"NUMBER(13,0)",Y,,,FLOOR(MONTH_KEY/100) — 연도,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,CAL_MONTH,"MOD(MONTH_KEY,100)","NUMBER(6,0)",Y,,,"MOD(MONTH_KEY,100) — 월",
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,PLAN_BUDGET_MONTH,"편성예산(월, 원)","NUMBER(18,2)",Y,,,"편성예산(월, 원). 🔴🔴 **[2026-08-29 O114-B] 이 컬럼을 12개월 합산해도 `FACT_BUDGET_YEARLY.PLAN_BUDGET_YEAR` 와 일치하지 않는다** — 원천 원장의 **월 배분이 부분적**이어서 연 총액의 상당 부분이 월 컬럼에 배분되지 않는다(원천 특성 · 모델 결함 아님 · 실측 규모는 이슈원장·이력 소관 `R2-6`). ⇒ 🔴 **「편성예산」을 답할 때 월·연 중 어느 축인지 밝혀라** — 밝히지 않으면 두 답이 갈린다. 🟢 대비: **집행은 연=월 정합**이다(`EXEC_BUDGET_ERP` 월합 = `FACT_BUDGET_YEARLY.EXEC_BUDGET_YEAR`). 🔴🔴 **또한 이 값은 예산 편성 차수(본예산 `연사업` / `추가경정`)가 합산된 값이다** — 원천이 신설한 `BDGT_PRCD_NM` 이 `BUDGET_ITEM_DK` 산식에 없어 두 차수가 같은 과목 키로 붕괴한다 ⇒ **차수별 분해는 현재 불가능**하다(처방 = `99_NEXT §0-UUU ▣UUU6` · `DEC-44`).",
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,EXEC_BUDGET_ERP,"집행예산(ERP 월, 원)","NUMBER(18,2)",Y,,,"집행예산(ERP 월, 원)",
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,EXEC_BUDGET_EST,"집행예산(추정, 원)  **전건 NULL","NUMBER(18,2)",Y,,,"집행예산(추정, 원) 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`ERP 집행 추정 원천`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 🔴외부 원천 미입고(E-1/E-4 하드블로커). 실측 규모는 이슈원장 §O51-F.",
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,FUNDRAISING_COST,모금성비용(원)  **전건 NULL,"NUMBER(18,2)",Y,,,모금성비용(원) 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`ERP 모금성비용 원천`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 🔴외부 원천 미입고(**E-1** 하드블로커) — 모금성비용은 원천 확정 대기다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,AD_COST,광고비(원)  **전건 NULL,"NUMBER(18,2)",Y,,,광고비(원) 🔴🔴[O51-F 실측] **전건 NULL — 원천 자체가 비어 있다**(`ERP 예산 원장의 광고비 컬럼`). 결측이 아니라 **대행사가 항목을 보고하지 않는다**: 0 이나 '해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 🔴예산 원장에는 광고비 항목이 없다(**E-4**) — 광고비는 대행사 원천(`WIDE_AD_PERFORMANCE`)에서 가져오며 **예산과 같은 표에 합산하지 말 것**(원천이 다르다 · 순서9-K 표 분리 근거). 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,ORG_CORP,법인,VARCHAR,Y,,,DIM_ORG.CORP — 법인 (#114). 🔴DIM_ORG 는 **SCD1**(DEC-2)이라 as-was 가 아니다 — 조직 개편 시 과거 사건에도 **현재 조직명**이 붙는다(조직 변경이력 원천·as-was 요구가 없어 SCD1 로 확정). 🔴🔴[O51-F 실측] **전건 NULL** — 원인은 팩트가 아니라 **차원 컬럼 자체가 비어 있다**: `DIM_ORG.CORP`. `DIM_ORG` 는 DEPARTMENT 만 채워져 있고 상위 계층 유도 규칙이 미확정이다(CONF-4). 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,ORG_DIVISION,본부/지부,VARCHAR,Y,,,DIM_ORG.DIVISION — 본부/지부 (#115). 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴🔴[O51-F 실측] **전건 NULL** — 원인은 팩트가 아니라 **차원 컬럼 자체가 비어 있다**: `DIM_ORG.DIVISION`. `DIM_ORG` 는 DEPARTMENT 만 채워져 있고 상위 계층 유도 규칙이 미확정이다(CONF-4). 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,ORG_DEPARTMENT,부서,VARCHAR,Y,,,DIM_ORG.DEPARTMENT — 부서 (#116). 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴🔴「부서」는 축이 둘이다 — 이 컬럼은 **사건 부서**이고 획득 부서는 DIM_MEMBER_ACQUISITION.ACQ_DEPARTMENT 다(O34). 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_BUDGET.ORG_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 🔴🔴예산 원장은 **부서별 분해가 현재 불가능**하다 — 「부서별 예산·집행」 요구에 총계 1행이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,ORG_TEAM,팀,VARCHAR,Y,,,DIM_ORG.TEAM — 팀. 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴🔴[O51-F 실측] **전건 NULL** — 원인은 팩트가 아니라 **차원 컬럼 자체가 비어 있다**: `DIM_ORG.TEAM`. `DIM_ORG` 는 DEPARTMENT 만 채워져 있고 상위 계층 유도 규칙이 미확정이다(CONF-4). 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,BUDGET_ITEM_NAME,세세목명,VARCHAR,Y,,,DIM_BUDGET_ITEM.BUDGET_ITEM_NAME — 세세목명,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,BUDGET_CATEGORY,예산구분,VARCHAR,Y,,,DIM_BUDGET_ITEM.BUDGET_CATEGORY — 예산구분,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,CAMPAIGN_BK,캠페인 업무키  **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_BUDGET.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,CAMPAIGN_BRAND,공통브랜드   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_BUDGET.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,CAMPAIGN_NAME,캠페인명   **전건 `'(미매핑)'` 센티넬**,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120) 🔴🔴[O51-F 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이라 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_BUDGET.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 분해를 시도하지 말 것 — 「캠페인별」·「부서별」 요구에 **조용히 총계 1행**이 돌아온다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,SPONSORSHIP_BK,후원사업 업무키  **이 뷰에서 전건 NULL**,VARCHAR,Y,BK,,DIM_SPONSORSHIP.SPONSORSHIP_BK — 후원사업 업무키 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_BUDGET.SPONSORSHIP_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_BUDGET,예산 팩트 평탄화,MONTH_KEY × ORG × BUDGET_ITEM,WIDE,SPONSORSHIP_NAME,후원사업 전체   **이 뷰에서 전건 NULL**,VARCHAR,Y,,,DIM_SPONSORSHIP.SPONSORSHIP_NAME — 후원사업 전체 (#123) 🔴🔴[O51-F 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_BUDGET.SPONSORSHIP_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있다. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,MONTH_KEY,목표월 YYYYMM  **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),"NUMBER(6,0)",N,,,목표월 YYYYMM 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,CAL_YEAR,FLOOR(MONTH_KEY/100),"NUMBER(13,0)",Y,,,FLOOR(MONTH_KEY/100) — 연도 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,CAL_MONTH,"MOD(MONTH_KEY,100)","NUMBER(6,0)",Y,,,"MOD(MONTH_KEY,100) — 월 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.",
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ANNUAL_GOAL_CNT,연사업목표(건)   **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),"NUMBER(18,4)",Y,,,연사업목표(건) (#152) 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,SUPP_GOAL_CNT,추경목표(건)   **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),"NUMBER(18,4)",Y,,,추경목표(건) (#153) 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ANNUAL_CUM_GOAL_CNT,연사업누계목표(건)   **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),"NUMBER(18,4)",Y,,,연사업누계목표(건) (#154) 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,SUPP_CUM_GOAL_CNT,추경누계목표(건)   **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),"NUMBER(18,4)",Y,,,추경누계목표(건) (#155) 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,DW_SOURCE_SYSTEM,원천 시스템 식별,VARCHAR,N,,,원천 시스템 식별 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,공통감사
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ORG_CORP,법인,VARCHAR,Y,,,DIM_ORG.CORP — 법인 (#114). 🔴DIM_ORG 는 **SCD1**(DEC-2)이라 as-was 가 아니다 — 조직 개편 시 과거 사건에도 **현재 조직명**이 붙는다(조직 변경이력 원천·as-was 요구가 없어 SCD1 로 확정). 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ORG_DIVISION,본부/지부,VARCHAR,Y,,,DIM_ORG.DIVISION — 본부/지부 (#115). 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ORG_DEPARTMENT,부서,VARCHAR,Y,,,DIM_ORG.DEPARTMENT — 부서 (#116). 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴🔴「부서」는 축이 둘이다 — 이 컬럼은 **사건 부서**이고 획득 부서는 DIM_MEMBER_ACQUISITION.ACQ_DEPARTMENT 다(O34). 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,ORG_TEAM,팀,VARCHAR,Y,,,DIM_ORG.TEAM — 팀. 🔴SCD1(DEC-2) — current-value 이며 as-was 가 아니다. 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표 팩트 평탄화,MONTH_KEY × ORG × SPONSORSHIP,WIDE,SPONSORSHIP_BK,후원사업 업무키  **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고),VARCHAR,Y,BK,,DIM_SPONSORSHIP.SPONSORSHIP_BK — 후원사업 업무키 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
