테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,D5_INCREASE_PART_CNT,"NUMBER(18,4)",Y,,,+5일차 증액참여(건) (#144),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,D5_STOP_MEMBERS,"NUMBER(38,0)",Y,,,+5일차 중단(명) (#145),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,D5_STOP_CNT,"NUMBER(18,4)",Y,,,+5일차 중단(건) (#146),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SERVICE_MEMBERS,"NUMBER(38,0)",Y,,,서비스(명) (#160),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SERVICE_CNT,"NUMBER(18,4)",Y,,,서비스(건) (#161),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TITLE,VARCHAR,Y,,,제목 (#136),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_STATUS,VARCHAR,Y,,,발송상태 (#138),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_STATUS2,VARCHAR,Y,,,발송상태2 🔴🔴[O51-D 실측] **전건 NULL** — **팩트 컬럼 자체가 비어 있다**(`FACT_SERVICE_EVENT.SEND_STATUS2`). 결측이 아니라 **미적재**다: 0·FALSE·'해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 실측 규모는 이슈원장 §O51-D-C. 🟢대체 경로 = `SEND_STATUS`(대부분 채워져 있다).,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE,VARCHAR,Y,,,발송유형,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_STATUS_GROUP,VARCHAR,Y,,,축A(채널상태) 코드군 ID (조인키 · MSG_AT→MS282). 🔴`SEND_STATUS` 는 채널별로 다른 코드체계가 한 컬럼에 모여 있다 — **`SEND_TYPE` 또는 이 컬럼 동반 필수**(단독 필터는 채널 간 오조인). EMAIL·SND·PSTMTR 은 NULL,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_STATUS_NAME,VARCHAR,Y,,,축A 라벨 (CRM_CODE 조인). 🔴EMAIL·SND 는 **의도적 NULL** — 코드값은 있으나 코드사전에 라벨 문자열이 없어 조인으로 얻을 수 없고 의미 해석을 라벨로 넣는 것은 창작이다(문서30 §23-J 결정 3 · 현업 문서20 §M-4). PSTMTR 은 원천 컬럼 부재,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_RESULT_CD,VARCHAR,Y,,,축B(통신사 결과) 코드 raw — MSG_AT 은 전송실패코드 · SND 는 통화상태. 🟢**conformed 축**이다: 두 채널이 같은 코드공간을 공유하므로 채널이 늘어도 체계가 유지된다. 원천에 값이 없는 채널은 NULL,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_RESULT_GROUP,VARCHAR,Y,,,축B 코드군 ID — 코드사전 MS283 이 정의한 4종(공통·알림톡·SMS·MMS). 🟢리터럴 지정이 아니라 **조인 결과에서 얻는다**(4그룹에 걸쳐 코드값 중복이 없어 값 자체가 그룹을 결정한다),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_RESULT_NAME,VARCHAR,Y,,,축B 라벨 (CRM_CODE 조인). 사전 초과값은 NULL 유지 + dbt warn 관측(DEC-17-B · 센티넬 창작 금지) — 미매칭 규모는 이슈원장 §O59-N·문서20 §M-5,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MAIL_RECEIVE_FLAG,BOOLEAN,Y,,,메일수신여부 🔴🔴[O51-D 실측] **전건 NULL** — **팩트 컬럼 자체가 비어 있다**(`FACT_SERVICE_EVENT.MAIL_RECEIVE_FLAG`). 결측이 아니라 **미적재**다: 0·FALSE·'해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_STOP_FLAG,BOOLEAN,Y,,,결연회원 중단여부 🔴🔴[O51-D 실측] **전건 NULL** — **팩트 컬럼 자체가 비어 있다**(`FACT_SERVICE_EVENT.MEMBER_STOP_FLAG`). 결측이 아니라 **미적재**다: 0·FALSE·'해당없음' 으로 대체 해석하지 말 것(P21). 필터 조건으로 쓰면 전건이 탈락한다. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,FULL_DATE,DATE,Y,,,DIM_DATE.FULL_DATE — 실제 일자,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,YEAR,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 년,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MONTH,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 월,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,DAY_OF_WEEK,VARCHAR,Y,,,DIM_DATE.DAY_OF_WEEK — 요일,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,WEEK_OF_YEAR,"NUMBER(2,0)",Y,,,DIM_DATE.WEEK_OF_YEAR — 주차,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,IS_HOLIDAY,BOOLEAN,Y,,,DIM_DATE.IS_HOLIDAY — 휴일여부,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEX,VARCHAR,Y,,,DIM_MEMBER.SEX — 성별 원천코드 raw. 코드그룹 **CM013(성별)**. 코드사전(BRONZE `TC_CMMN_DTL_CD`) = 1국내(남자)·2국내(여자)·3외국인(남자)·4외국인(여자)·5외국인(기타)·6단체·7기업·8기타 · 실적재(TM_MM_FDRM_MBER_INFO)에 **사전 전종이 등장**하며 폐지코드는 없다. ⚠️개발약정 원천(TM_MM_FDRM_MBER_DVLP_AMT.SEX)에는 사전에 없는 **사전에 없는 센티넬 '0'** 이 더 있다. 🔴정본 비고가 '성별만으로는 사용하지 않음'을 명시한다 — 성별 단일축 분석은 MEMBER_GENDER_NAME 을 쓴다. 라벨 = SEX_NM(원천 라벨)·MEMBER_GENDER_NAME(분석 라벨). 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEX_NM,VARCHAR,Y,,,DIM_MEMBER.SEX_NM — CM013 **원천 라벨 그대로**(국내(남자)/국내(여자)/외국인(남자)/외국인(여자)/외국인(기타)/단체/기업/기타). 코드 = SEX. 🔴이 컬럼만이 **국내·외국인 축**을 보존한다 — MEMBER_GENDER_NAME(CM017)은 그 축을 지운다. CM013 은 코드와 라벨이 1:1 이다. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_GENDER_NAME,VARCHAR,Y,,,DIM_MEMBER.GENDER_NAME — 성별 분석 라벨(정본 공#130). 코드그룹 **CM017(회원특성(성별))**. CM017 은 CM013 과 **코드 도메인이 동일(1~8)한 재라벨 그룹**이며 국내/외국인 구분을 지운다 — 1남자·2여자·3남자·4여자·5기타·6단체·7기업·8기타 ⇒ **서로 다른 코드가 같은 라벨로 합쳐진다**(남자/여자/기타/단체/기업). 정본 공#130 값정의와 일치. ⚠️CM017 은 정본 컬럼정의서가 어떤 컬럼에도 지정하지 않은 그룹이다(현업 확인 대상). ⚠️종전 하드코딩 '여성/남성/미상'은 라벨을 축약하고 법인·단체를 '미상'으로 오라벨했다(O26 교정). 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_AREA_CD,VARCHAR,Y,,,DIM_MEMBER.AREA_CD — 지역 원천코드 raw. 코드그룹 **CM018**. 코드사전 = (1서울·2경기·3인천·4강원·5대전·6충남·7충북·8광주·9전북·10전남·11대구·12경북·13경남·14울산·15부산·16제주·17기타·18세종) · 실적재(TM_MM_FDRM_MBER_DVLP_AMT.AREA_CD)에 **사전 전종 + 라벨 없는 센티넬 '0'** 이 나타난다. ⚠️CM018 의 그룹명은 '신규시도구분'이지만 상세코드 값은 전부 시·도다(정본 공#131 지역정의가 약칭이라 정식명 그룹 CM011 이 아니다). 🔴**현재 거주지가 아니다** — 이 값은 그 버전 시점까지 최근 개발약정의 스냅샷이며 BRONZE 전체에 현주소 축이 없다(O34). 라벨 = MEMBER_REGION. 사건 시점 정확값은 WIDE_MEMBER_EVENT.AREA_CD_AT_EVENT. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_REGION,VARCHAR,Y,,,DIM_MEMBER.REGION — 지역 (#131),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_AGE_CD,"NUMBER(2,0)",Y,,,DIM_MEMBER.AGE — 연령대 원천코드 raw. 코드그룹 **CM014(나이)**. 코드사전 = 1'10대 미만'·2'10대'·3'20대'·4'30대'·5'40대'·6'50대'·7'60대'·8'70대'·9'70대 이상'·10단체·11기업·12기타 · 실적재(TM_MM_FDRM_MBER_DVLP_AMT.AGE)에 **사전 전종이 등장**한다. 🔴**연속형 나이가 아니다** — 평균·구간 재계산 금지. 구간은 우리가 만든 것이 아니라 원천이 이미 구간화해 제공한다(DEC-28). ⚠️사전 자체에 8'70대'와 9'70대 이상'이 **의미 중복**으로 공존한다 — 70대 이상 집계 시 두 코드를 함께 취할 것. ⚠️BRONZE 원천 컬럼 COMMENT '연령'(NUMBER)은 오류다. 라벨 = MEMBER_AGE_BAND. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_AGE_BAND,VARCHAR,Y,,,DIM_MEMBER.AGE_BAND — 연령대,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MBER_STAT_CD,VARCHAR,Y,,,"DIM_MEMBER.MBER_STAT_CD — 회원상태 원천코드 raw(정본 공#132 '회원상태코드'). 코드그룹 **MM010(회원상태)**. 코드사전 = 1활동회원·2~6신규미납1~5·7~11장기미납1~5·12후원중단 · `TH_MM_FDRM_MBER_STNG_DTLS.CHN_STAT_CD` 와 `TM_MM_FDRM_MBER_INFO.MBER_STAT_CD` **양쪽 모두 사전 전종이 등장**한다. SCD2 버전행은 CHN_STAT_CD(변경상태코드), 무이력행은 MBER_STAT_CD 에서 온다(둘 다 MM010). 🔴MM010 은 개발구분 MM015 가 아니다 — 두 그룹 모두 '후원중단'을 포함해 혼동되기 쉽다. 🔴일시회원(MEMBER_TYPE='ONCE')은 회원상태 개념이 원천에 없어 NULL 이다. 라벨 = MEMBER_STATUS_NAME. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조)",
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_STATUS_NAME,VARCHAR,Y,,,"DIM_MEMBER.MEMBER_STATUS_NAME — 회원상태명(MM010 라벨, 정본 공#132). 코드 = MBER_STAT_CD. MM010 은 **폐지코드가 없고 실적재가 사전과 일치**한다 ⇒ 사전 조인만으로 전건 라벨화된다(하드코딩 금지 P31). 값 = 활동회원 / 신규미납1~5 / 장기미납1~5 / 후원중단. 미매핑은 '미상'. ⚠️미납 단계(1~5)는 **경과 차수**이며 금액 규모가 아니다. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조)",
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MBER_DIV_CD,VARCHAR,Y,,,DIM_MEMBER.MBER_DIV_CD — 회원구분 원천코드 raw. 코드그룹 **MM018(회원구분)**. 코드사전 = 1개인·2기업·3단체 · 실적재에 **사전 전종이 등장**한다. 🟢독립 교차검증: `MBER_DIV_CD`='2'(기업)·'3'(단체) 의 행수가 `SEX`='7'(기업)·'6'(단체) 와 **완전히 일치**한다 — 두 축이 같은 사실을 다르게 표현한다. 🔴DIM_MEMBER.MEMBER_TYPE(FDRM/ONCE 등록계통)과 **완전히 다른 축**이다. 라벨 = MEMBER_TYPE_NAME. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,MEMBER_TYPE_NAME,VARCHAR,Y,,,DIM_MEMBER.MEMBER_TYPE_NAME — 회원구분명(MM018 라벨): 개인·기업·단체. 코드 = MBER_DIV_CD. MM018 은 폐지코드가 없고 실적재가 사전과 일치한다. 미매핑은 '미상'. 🔴이름이 비슷한 DIM_MEMBER.MEMBER_TYPE(=FDRM 정기회원 / ONCE 일시회원)의 라벨이 **아니다** — 다른 축이다. 🔴 회원 **현재버전**(DIM_MEMBER IS_CURRENT 1건) 스냅샷이며 사건 시점 값이 아니다 — SCD2 다버전을 순진하게 조인하면 조용히 팬아웃한다(회원당 버전 수는 이슈원장 참조),
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_L_CD,VARCHAR,Y,,,DIM_SEND_TYPE.SEND_GBN_TOP — 발송구분(대) 코드 raw. 🔴🔴**이 값은 상세코드가 아니라 CRM_CODE 의 코드그룹 ID(CD_ID) 자체다.** [O51-D 실측] `SND_REQ_MST.SEND_GBN_TOP` 실적재 값 = **MS046·MS047·MS048·MS049·MS050·MS0501·MS0505·MS051·MS052·MS053·MS054·MS055** 이며 **전부 `TC_CMMN_CD.CD_ID` 에 실재**한다. ⇒ 상세코드 사전(`TC_CMMN_DTL_CD`)에서 찾으면 나오지 않는다. 라벨 = SEND_TYPE_L.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_L,VARCHAR,Y,,,"DIM_SEND_TYPE.SEND_TYPE_L — 발송구분(대) 분석 라벨(정본 공#133) ← SND_REQ_MST.SEND_GBN_TOP_NM. 코드 = SEND_TYPE_L_CD. [O51-D 실측] **여러 코드가 같은 라벨로 축약**된다 — 결연=MS046+MS051 · 기타=MS0505+MS055 · 회원=MS047+MS053. ⇒ 라벨로 GROUP BY 하면 코드가 합쳐진다(대분류는 코드그룹과 1:1 이 아니다). 🔴정본 공#133 과 **불일치**: #133 은 결연/회비/서비스/사업보고/참여/기타 만 열거하는데 실측 라벨에는 **회원만족(MS052)·회원서비스(MS054)·회원(MS047+MS053)이 더 있다.** #133 에 생략기호가 없어 완전열거로 읽히므로 불일치는 실재한다 → 현업 확인 대상, 데이터 우선 보존(DEC-26). ⚠️커버리지가 낮다 — 비매칭은 센티넬 '(미매핑)'(DEC-30). 규모는 이슈원장 §O51-D-C 참조. 🔴🔴[O51-D 실측] `'(미매핑)'` 이 **과반을 크게 넘는다** — 발송구분 대분류는 매칭되는 행이 소수다. 커버리지를 모르고 대분류별 비중을 내면 **결론이 뒤집힌다.** 실측 규모는 이슈원장 §O51-D-C.",
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_M_CD,VARCHAR,Y,,,"DIM_SEND_TYPE.SEND_GBN_MID — 발송구분(중) 코드 raw ← SND_REQ_MST.SEND_GBN_MID. 🔴🔴**코드 단독 사용 금지 — 이 코드는 부모(대) 그룹 안에서만 유일하다.** [O51-D BRONZE 실측] 값 '01' 이 부모에 따라 '결제오류'·'모바일소식지(사단)'·'기타_사단'·'기부금영수증(사단)'·'기타' 등 서로 다른 뜻이며 실적재 (코드,라벨) 쌍 37종이 나온다. ⇒ 반드시 **(대,중) 쌍**으로 해석할 것. 라벨 = SEND_TYPE_M.",
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_M,VARCHAR,Y,,,DIM_SEND_TYPE.SEND_TYPE_M — 발송구분(중) 분석 라벨(정본 공#134) ← SND_REQ_MST.SEND_GBN_MID_NM. 코드 = SEND_TYPE_M_CD. 예: 결제오류·APR회원발송·ACL회원발송·만18세아동종결(종결예정)·후원참여·회원개발·아동답신(서신/선물금/회소카). 🔴같은 라벨이 여러 부모(대) 아래 반복되므로 라벨 단독 GROUP BY 는 대분류를 섞는다. ⚠️비매칭은 '(미매핑)'.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_S_CD,VARCHAR,Y,,,"DIM_SEND_TYPE.SEND_GBN_BOT — 발송구분(소) 코드 raw ← SND_REQ_MST.SEND_GBN_BOT (CRM_CODE.UPPER_CD_ID 계층 하위). 🔴**코드 단독 모호** — [O51-D 실측] 같은 코드('0101'·'0401' 등)가 부모에 따라 다른 뜻이다. ⇒ **(대,중,소) 경로**로만 해석할 것. 라벨 = SEND_TYPE_S.",
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SEND_TYPE_S,VARCHAR,Y,,,DIM_SEND_TYPE.SEND_TYPE_S — 발송구분(소) 분석 라벨(정본 공#135) ← SND_REQ_MST.SEND_GBN_BOT_NM. 코드 = SEND_TYPE_S_CD. 예: APR발송예정안내·ACL발송예정안내·기존회원개발메일(사단)·겨울 소식지_사단·답신발송알림·자동이체결제오류(사단)·네이버페이(사단). 🔴라벨도 부모 경로 없이는 유일하지 않다(답신발송알림이 여러 중분류에 존재). ⚠️비매칭은 '(미매핑)'.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SERVICE_SUBTYPE,VARCHAR,Y,,,DIM_SERVICE.SUBTYPE — 발송/참여 subtype,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,SERVICE_CHANNEL,VARCHAR,Y,,,DIM_SERVICE.CHANNEL — CRM_UMS / ADMIN,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,CAMPAIGN_BK,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키 🔴🔴[O51-D 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이므로 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_SERVICE_EVENT.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 캠페인·후원사업별 분해를 시도하지 말 것. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,CAMPAIGN_BRAND,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117) 🔴🔴[O51-D 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_SERVICE_EVENT.CAMPAIGN_SK` 는 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있으니 다른 팩트에서는 쓸 수 있다. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,CAMPAIGN_PARENT,VARCHAR,Y,,,DIM_CAMPAIGN.PARENT_CAMPAIGN — 공통상위캠페인 (#119) 🔴🔴[O51-D 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_SERVICE_EVENT.CAMPAIGN_SK` 는 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있으니 다른 팩트에서는 쓸 수 있다. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,CAMPAIGN_NAME,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120) 🔴🔴[O51-D 실측] **전건 `'(미매핑)'` 센티넬** — NULL 이 아니라 **문자열**이므로 GROUP BY 하면 단일 그룹이 생겨 **집계에 성공한 것처럼 보인다.** 원인 = `FACT_SERVICE_EVENT.CAMPAIGN_SK` 의 실측값이 센티넬 하나뿐이다. ⇒ 이 컬럼으로 캠페인·후원사업별 분해를 시도하지 말 것. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_SERVICE_EVENT,서비스이벤트 1행(비정규화),WIDE,CAMPAIGN_PROMO_METHOD,VARCHAR,Y,,,DIM_CAMPAIGN.PROMO_METHOD — 홍보방법 (#118) 🔴🔴[O51-D 실측] **이 뷰에서 전건 NULL** — 원인은 차원이 아니라 **팩트 FK 가 전건 센티넬**이다: `FACT_SERVICE_EVENT.CAMPAIGN_SK` 는 실측값이 센티넬 하나뿐이다. ⇒ **이 축으로는 분해가 불가능하다.** 차원 자체는 채워져 있으니 다른 팩트에서는 쓸 수 있다. 실측 규모는 이슈원장 §O51-D-C.,
WIDE_TARGET_BIZ,사업목표월(비정규화),WIDE,MONTH_KEY,"NUMBER(6,0)",N,,,목표월 YYYYMM 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표월(비정규화),WIDE,CAL_YEAR,"NUMBER(13,0)",Y,,,FLOOR(MONTH_KEY/100) — 연도 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.,
WIDE_TARGET_BIZ,사업목표월(비정규화),WIDE,CAL_MONTH,"NUMBER(6,0)",Y,,,"MOD(MONTH_KEY,100) — 월 🔴[O51-F 실측] **본 뷰는 현재 0행이다**(E-6 외부 원천 미입고) — 이 컬럼이 비어 있는 것은 컬럼 결함이 아니라 **뷰 전체에 행이 없어서**다. 입고되면 자동으로 채워진다. ⚠️0행 뷰는 집계가 NULL·0 을 반환하므로 「값이 0이다」로 오독하지 말 것. 실측 규모는 이슈원장 §O51-F.",
